Churn,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
0,0.0,1.0,32.0,4,1,3.0,4.0,2,5.0,1,2.0,0.0,13.0,0.0,7.0,140.66,1
0,8.0,1.0,27.0,2,1,2.0,1.0,3,5.0,1,6.0,0.0,12.0,1.0,10.0,159.08,1
0,1.0,1.0,37.0,1,0,2.0,5.0,3,5.0,1,1.0,0.0,23.0,1.0,0.0,153.77,1
0,0.0,1.0,13.0,1,1,3.0,3.0,2,1.0,2,2.0,0.0,18.0,0.0,2.0,134.17,1
1,0.0,3.0,11.0,1,0,3.0,3.0,2,1.0,2,6.0,1.0,14.0,1.0,0.0,,0
0,20.0,2.0,39.0,2,0,3.0,3.0,1,3.0,1,8.0,0.0,13.0,1.0,0.0,297.58,1
0,12.0,1.0,13.0,1,1,3.0,4.0,3,3.0,1,1.0,0.0,16.0,0.0,7.0,135.69,1
0,13.0,1.0,23.0,2,0,3.0,4.0,0,3.0,1,4.0,0.0,15.0,6.0,12.0,208.35,1
0,8.0,1.0,16.0,2,0,2.0,3.0,3,3.0,1,5.0,0.0,13.0,0.0,9.0,143.48,0
0,10.0,1.0,32.0,2,1,2.0,3.0,3,3.0,1,4.0,0.0,17.0,0.0,2.0,162.68,1
0,12.0,1.0,16.0,1,0,2.0,3.0,3,3.0,2,3.0,0.0,15.0,3.0,8.0,,0
0,18.0,1.0,15.0,4,0,2.0,4.0,3,1.0,1,131.0,0.0,19.0,3.0,9.0,159.7,1
0,11.0,1.0,10.0,1,0,2.0,4.0,0,3.0,1,5.0,1.0,20.0,0.0,2.0,182.56,1
1,0.0,3.0,19.0,1,1,2.0,4.0,0,5.0,1,13.0,0.0,19.0,0.0,0.0,206.06,1
0,10.0,1.0,23.0,1,0,3.0,3.0,2,4.0,1,3.0,0.0,12.0,4.0,7.0,140.36,1
0,13.0,1.0,29.0,2,0,2.0,3.0,0,1.0,2,8.0,1.0,16.0,3.0,3.0,181.45,1
0,17.0,2.0,11.0,4,1,2.0,,3,1.0,1,,1.0,12.0,1.0,2.0,163.43,-1
0,21.0,1.0,17.0,1,1,2.0,4.0,4,1.0,1,3.0,0.0,25.0,0.0,2.0,256.02,0
1,0.0,3.0,28.0,1,-1,2.0,5.0,3,1.0,1,11.0,1.0,14.0,0.0,2.0,1903.0,1
0,0.0,1.0,14.0,0,0,2.0,3.0,2,1.0,2,2.0,1.0,14.0,0.0,3.0,144.6,0
0,0.0,1.0,17.0,1,0,2.0,1.0,2,3.0,1,12.0,0.0,18.0,0.0,2.0,141.17,1
0,0.0,1.0,14.0,1,1,2.0,3.0,2,1.0,2,6.0,0.0,15.0,0.0,2.0,129.8,0
1,3.0,1.0,20.0,2,1,3.0,3.0,2,5.0,2,7.0,1.0,15.0,0.0,3.0,125.66,1
0,2.0,3.0,23.0,1,1,2.0,4.0,3,3.0,2,11.0,0.0,13.0,1.0,4.0,163.69,1
0,9.0,1.0,14.0,2,0,2.0,3.0,0,5.0,1,6.0,0.0,12.0,1.0,2.0,185.08,1
0,0.0,1.0,12.0,2,1,3.0,1.0,3,3.0,1,6.0,0.0,19.0,1.0,7.0,157.06,-1
0,12.0,1.0,24.0,1,1,3.0,3.0,3,4.0,1,7.0,0.0,21.0,1.0,0.0,154.95,1
0,22.0,1.0,30.0,4,0,3.0,3.0,4,4.0,1,5.0,0.0,17.0,1.0,2.0,264.13,1
0,23.0,1.0,28.0,2,0,2.0,4.0,0,5.0,1,6.0,0.0,16.0,0.0,11.0,238.69,1
0,0.0,3.0,10.0,1,0,2.0,,2,3.0,2,,0.0,19.0,0.0,2.0,129.83,-1
0,7.0,1.0,16.0,2,0,3.0,3.0,3,4.0,1,4.0,0.0,13.0,1.0,9.0,160.33,1
0,9.0,1.0,16.0,2,1,3.0,3.0,2,4.0,2,,,11.0,0.0,3.0,122.13,1
0,,1.0,14.0,2,0,2.0,4.0,4,3.0,1,7.0,1.0,20.0,2.0,12.0,242.66000000000003,1
0,9.0,1.0,12.0,1,0,2.0,4.0,3,3.0,1,,,17.0,0.0,2.0,147.74,0
0,9.0,1.0,,2,1,3.0,1.0,3,5.0,1,10.0,0.0,21.0,0.0,4.0,171.42,1
0,27.0,1.0,34.0,1,0,3.0,3.0,4,3.0,1,,,27.0,3.0,7.0,276.26,1
0,16.0,1.0,24.0,2,1,3.0,4.0,4,3.0,1,5.0,0.0,26.0,2.0,11.0,282.03,1
1,0.0,3.0,22.0,4,1,2.0,3.0,3,1.0,2,6.0,1.0,24.0,5.0,7.0,145.81,0
0,11.0,1.0,13.0,2,1,2.0,3.0,3,1.0,1,8.0,0.0,17.0,1.0,9.0,147.35,0
0,2.0,3.0,13.0,1,1,2.0,4.0,3,4.0,1,6.0,1.0,13.0,0.0,9.0,144.87,1
0,6.0,3.0,10.0,1,1,3.0,3.0,3,1.0,1,4.0,0.0,15.0,1.0,4.0,155.05,1
0,5.0,1.0,15.0,1,1,2.0,3.0,3,4.0,1,3.0,0.0,15.0,1.0,6.0,155.7,1
0,4.0,3.0,13.0,2,0,3.0,3.0,3,1.0,1,3.0,0.0,12.0,0.0,2.0,156.76,1
0,22.0,1.0,24.0,1,0,3.0,3.0,2,5.0,-1,5.0,1.0,18.0,0.0,2.0,128.87,1
0,11.0,1.0,15.0,1,0,2.0,4.0,2,4.0,2,4.0,0.0,24.0,0.0,3.0,128.4,0
0,20.0,3.0,12.0,2,0,2.0,1.0,4,4.0,1,9.0,0.0,14.0,1.0,2.0,265.72,1
0,22.0,1.0,14.0,2,1,2.0,3.0,4,3.0,2,,,16.0,1.0,0.0,258.79,1
0,14.0,3.0,34.0,2,1,3.0,3.0,0,3.0,2,8.0,1.0,16.0,0.0,2.0,172.82,1
0,0.0,3.0,20.0,2,1,2.0,3.0,2,5.0,2,6.0,0.0,13.0,0.0,,,1
0,6.0,3.0,29.0,2,0,2.0,3.0,3,1.0,1,5.0,1.0,27.0,0.0,2.0,156.68,0
0,9.0,1.0,36.0,2,1,3.0,3.0,3,3.0,1,8.0,0.0,14.0,1.0,2.0,154.47,1
0,17.0,2.0,13.0,2,0,2.0,3.0,2,1.0,1,5.0,1.0,20.0,2.0,2.0,132.95,1
1,0.0,1.0,20.0,1,1,3.0,4.0,2,3.0,2,6.0,1.0,12.0,1.0,2.0,146.89,1
0,11.0,1.0,13.0,1,0,2.0,3.0,2,3.0,1,,,19.0,0.0,0.0,138.06,1
0,26.0,1.0,33.0,1,1,2.0,1.0,0,1.0,1,4.0,0.0,15.0,0.0,2.0,172.05,1
1,11.0,3.0,19.0,1,0,,3.0,2,3.0,1,4.0,1.0,12.0,1.0,7.0,133.55,-1
1,0.0,1.0,15.0,2,1,3.0,3.0,2,4.0,2,,,14.0,0.0,0.0,119.93,1
0,0.0,1.0,18.0,1,1,3.0,3.0,2,1.0,2,2.0,0.0,20.0,0.0,7.0,130.7,0
0,28.0,1.0,34.0,0,1,3.0,4.0,2,4.0,1,10.0,0.0,13.0,1.0,2.0,136.37,1
0,7.0,1.0,15.0,1,1,2.0,4.0,3,1.0,1,5.0,0.0,14.0,0.0,13.0,146.86,1
0,30.0,1.0,11.0,1,1,3.0,5.0,0,1.0,1,4.0,0.0,21.0,1.0,0.0,214.82999999999998,1
0,6.0,1.0,34.0,1,1,3.0,1.0,2,4.0,1,3.0,0.0,19.0,0.0,13.0,127.28,1
0,10.0,3.0,12.0,1,1,2.0,5.0,3,,1,5.0,0.0,16.0,1.0,3.0,197.25,0
0,7.0,1.0,29.0,2,0,2.0,4.0,2,1.0,1,4.0,0.0,12.0,1.0,7.0,136.29,1
1,0.0,3.0,16.0,2,1,3.0,3.0,2,1.0,1,3.0,1.0,23.0,1.0,2.0,124.75,1
0,17.0,1.0,13.0,2,0,3.0,1.0,0,1.0,1,6.0,1.0,20.0,1.0,7.0,179.79,1
0,8.0,1.0,15.0,1,1,3.0,,2,1.0,2,5.0,1.0,14.0,1.0,4.0,152.3,0
0,99.0,3.0,15.0,1,1,3.0,3.0,3,1.0,1,5.0,1.0,19.0,3.0,8.0,183.47,1
0,0.0,1.0,22.0,1,1,3.0,1.0,2,3.0,1,5.0,0.0,16.0,0.0,4.0,151.01,1
0,14.0,3.0,19.0,3,1,2.0,3.0,0,3.0,2,5.0,0.0,13.0,3.0,7.0,193.41,1
0,2.0,1.0,19.0,1,0,,3.0,2,3.0,1,11.0,0.0,18.0,0.0,2.0,134.74,-1
0,9.0,3.0,10.0,2,0,2.0,3.0,3,1.0,2,6.0,0.0,17.0,6.0,7.0,147.02,1
0,18.0,1.0,14.0,2,1,3.0,4.0,0,3.0,1,6.0,0.0,23.0,4.0,4.0,214.48000000000002,0
1,0.0,2.0,32.0,4,1,2.0,,2,3.0,1,,0.0,12.0,0.0,0.0,121.55000000000001,-1
1,10.0,3.0,22.0,2,1,2.0,5.0,4,3.0,1,12.0,0.0,13.0,6.0,10.0,232.36,0
0,0.0,1.0,27.0,1,1,3.0,5.0,2,3.0,1,2.0,0.0,16.0,1.0,2.0,130.05,1
0,18.0,1.0,37.0,0,0,2.0,4.0,4,4.0,2,2.0,0.0,11.0,6.0,6.0,270.04,1
0,99.0,1.0,20.0,2,1,2.0,3.0,2,3.0,1,9.0,0.0,15.0,0.0,3.0,138.33,0
0,4.0,1.0,10.0,2,1,3.0,3.0,2,3.0,1,5.0,0.0,14.0,1.0,3.0,138.77,1
0,14.0,2.0,16.0,4,1,2.0,5.0,-1,4.0,1,8.0,0.0,19.0,0.0,2.0,164.3,0
0,13.0,1.0,21.0,2,0,3.0,3.0,3,5.0,1,4.0,1.0,16.0,1.0,0.0,170.16,1
0,0.0,1.0,37.0,1,1,3.0,3.0,2,5.0,1,2.0,0.0,15.0,1.0,2.0,143.07,1
0,19.0,1.0,25.0,2,1,2.0,3.0,3,4.0,2,11.0,0.0,14.0,1.0,9.0,162.62,1
0,8.0,1.0,38.0,2,1,2.0,3.0,3,3.0,1,3.0,0.0,16.0,1.0,7.0,169.83,1
0,3.0,1.0,26.0,2,1,2.0,3.0,2,1.0,1,4.0,0.0,12.0,0.0,,,1
0,20.0,3.0,15.0,3,1,2.0,3.0,3,4.0,1,12.0,0.0,13.0,0.0,0.0,149.78,0
0,19.0,3.0,13.0,2,1,3.0,3.0,0,1.0,1,5.0,1.0,12.0,0.0,3.0,208.68,1
1,0.0,3.0,22.0,3,1,3.0,4.0,3,5.0,1,7.0,1.0,15.0,1.0,2.0,162.34,1
1,,3.0,9.0,2,1,2.0,5.0,3,4.0,2,10.0,0.0,17.0,0.0,0.0,167.35,1
0,0.0,1.0,14.0,1,0,2.0,3.0,2,4.0,2,3.0,0.0,13.0,0.0,2.0,139.95,1
0,4.0,1.0,36.0,0,0,1.0,3.0,3,1.0,2,3.0,0.0,20.0,0.0,4.0,159.38,0
0,12.0,1.0,12.0,2,1,3.0,3.0,3,1.0,1,6.0,1.0,17.0,0.0,8.0,170.72,0
0,5.0,3.0,32.0,2,1,3.0,5.0,0,3.0,1,102.0,0.0,13.0,0.0,2.0,203.1,1
0,13.0,3.0,19.0,1,1,2.0,3.0,1,4.0,2,5.0,0.0,15.0,12.0,8.0,302.33,1
0,18.0,2.0,12.0,2,0,2.0,5.0,0,3.0,1,7.0,0.0,21.0,1.0,3.0,199.56,1
0,3.0,1.0,14.0,0,0,3.0,4.0,2,5.0,2,1.0,0.0,17.0,0.0,7.0,,0
0,0.0,2.0,18.0,1,1,2.0,,2,1.0,1,,0.0,14.0,0.0,1.0,128.45,-1
1,0.0,2.0,17.0,4,0,3.0,4.0,2,1.0,1,7.0,0.0,12.0,1.0,2.0,126.80000000000001,0
0,4.0,3.0,14.0,0,1,2.0,3.0,3,3.0,1,5.0,0.0,20.0,1.0,,186.46,1
0,0.0,1.0,21.0,1,0,3.0,3.0,2,1.0,2,4.0,0.0,13.0,0.0,4.0,141.45,1
1,0.0,3.0,21.0,3,0,2.0,5.0,2,4.0,2,6.0,0.0,14.0,2.0,2.0,129.6,1
0,2.0,1.0,14.0,2,1,3.0,1.0,3,3.0,2,12.0,1.0,12.0,1.0,2.0,162.94,0
0,3.0,3.0,23.0,3,1,3.0,4.0,0,5.0,1,4.0,0.0,13.0,1.0,7.0,173.4,1
0,7.0,1.0,10.0,1,1,3.0,1.0,2,1.0,1,1.0,1.0,15.0,1.0,2.0,136.32,1
0,6.0,3.0,12.0,3,0,3.0,3.0,3,4.0,2,9.0,0.0,15.0,1.0,7.0,151.47,0
0,22.0,3.0,24.0,3,0,3.0,3.0,3,1.0,2,4.0,0.0,13.0,0.0,4.0,152.07,1
1,0.0,3.0,24.0,2,0,3.0,3.0,0,5.0,2,5.0,1.0,21.0,1.0,0.0,188.64,1
0,11.0,1.0,14.0,1,0,3.0,,2,4.0,1,,0.0,16.0,0.0,5.0,124.68,-1
1,0.0,3.0,25.0,3,1,3.0,3.0,0,3.0,1,3.0,0.0,13.0,0.0,0.0,182.61,1
0,2.0,1.0,12.0,0,0,3.0,,2,5.0,1,5.0,0.0,15.0,0.0,0.0,127.09,1
0,3.0,1.0,25.0,2,1,2.0,1.0,3,3.0,1,4.0,0.0,18.0,1.0,7.0,152.94,1
0,5.0,1.0,17.0,0,1,3.0,3.0,2,4.0,2,5.0,0.0,16.0,1.0,7.0,133.18,0
0,11.0,1.0,29.0,1,1,2.0,5.0,3,1.0,1,4.0,1.0,17.0,0.0,0.0,163.11,1
1,,1.0,30.0,0,1,2.0,4.0,2,3.0,1,13.0,1.0,17.0,1.0,0.0,131.37,0
0,15.0,1.0,22.0,1,1,2.0,3.0,2,4.0,1,12.0,0.0,22.0,1.0,4.0,131.66,-1
0,28.0,1.0,13.0,1,1,2.0,4.0,1,5.0,1,10.0,0.0,13.0,1.0,0.0,292.38,1
0,6.0,1.0,13.0,0,1,,3.0,3,4.0,1,7.0,0.0,15.0,0.0,7.0,136.55,-1
0,14.0,1.0,,2,1,3.0,3.0,2,5.0,1,2.0,0.0,21.0,0.0,4.0,127.88999999999999,1
0,7.0,3.0,23.0,2,1,2.0,3.0,3,3.0,1,,,15.0,1.0,7.0,143.01,0
0,26.0,1.0,9.0,1,0,2.0,4.0,4,3.0,-1,8.0,1.0,22.0,1.0,2.0,232.64999999999998,0
0,16.0,2.0,14.0,2,1,3.0,3.0,2,1.0,2,1.0,0.0,13.0,1.0,8.0,142.39,1
0,,3.0,14.0,2,0,2.0,5.0,3,1.0,2,9.0,0.0,14.0,2.0,2.0,162.29,1
1,0.0,3.0,16.0,3,1,2.0,3.0,2,4.0,2,4.0,0.0,14.0,0.0,0.0,133.79,1
0,11.0,1.0,17.0,4,0,2.0,4.0,2,3.0,1,2.0,0.0,12.0,1.0,4.0,139.02,1
1,0.0,1.0,18.0,1,0,3.0,3.0,2,5.0,1,4.0,1.0,17.0,0.0,0.0,125.97999999999999,1
0,4.0,3.0,40.0,3,0,3.0,4.0,3,1.0,1,4.0,0.0,15.0,0.0,7.0,156.68,1
0,24.0,1.0,15.0,0,0,2.0,3.0,0,3.0,1,4.0,0.0,12.0,2.0,2.0,236.16000000000003,1
0,10.0,3.0,21.0,3,1,2.0,4.0,3,4.0,1,6.0,0.0,16.0,1.0,3.0,143.89,1
0,19.0,1.0,12.0,1,1,2.0,3.0,1,1.0,1,8.0,1.0,19.0,2.0,2.0,297.28,1
0,9.0,1.0,20.0,2,1,2.0,3.0,0,5.0,1,8.0,1.0,13.0,2.0,7.0,184.21,1
1,7.0,1.0,14.0,1,1,3.0,3.0,2,4.0,1,5.0,1.0,13.0,2.0,3.0,126.41999999999999,0
0,10.0,2.0,16.0,4,1,2.0,3.0,3,4.0,1,4.0,0.0,13.0,3.0,7.0,145.71,1
1,0.0,3.0,35.0,2,1,2.0,3.0,3,1.0,2,4.0,1.0,20.0,3.0,7.0,159.13,1
0,,1.0,18.0,2,1,2.0,1.0,2,5.0,1,10.0,0.0,21.0,3.0,6.0,138.43,1
0,99.0,1.0,11.0,2,1,2.0,3.0,2,1.0,1,6.0,0.0,13.0,0.0,3.0,125.44,1
0,12.0,1.0,20.0,1,1,3.0,,0,3.0,2,8.0,0.0,23.0,2.0,2.0,236.64,1
0,19.0,3.0,35.0,2,1,3.0,4.0,3,4.0,2,13.0,0.0,17.0,1.0,2.0,181.91,0
0,13.0,1.0,12.0,2,0,3.0,3.0,2,5.0,1,6.0,0.0,19.0,1.0,2.0,133.77,1
0,15.0,,25.0,1,1,3.0,1.0,3,5.0,1,7.0,0.0,18.0,1.0,0.0,157.38,1
0,8.0,1.0,14.0,1,1,2.0,3.0,3,1.0,1,4.0,0.0,14.0,1.0,7.0,163.62,0
0,11.0,2.0,11.0,4,1,3.0,3.0,2,4.0,1,10.0,0.0,15.0,2.0,,,0
1,0.0,1.0,17.0,2,1,3.0,3.0,3,5.0,1,5.0,0.0,18.0,0.0,7.0,,0
1,0.0,1.0,21.0,1,1,2.0,3.0,3,5.0,2,4.0,0.0,17.0,0.0,8.0,148.13,1
0,12.0,3.0,28.0,2,1,2.0,3.0,3,1.0,1,6.0,0.0,19.0,1.0,2.0,144.27,-1
0,16.0,1.0,21.0,2,1,2.0,3.0,2,3.0,2,5.0,0.0,14.0,1.0,2.0,131.38,0
0,14.0,1.0,14.0,2,1,2.0,1.0,3,4.0,-1,4.0,0.0,13.0,0.0,2.0,172.7,1
0,14.0,3.0,15.0,3,0,2.0,3.0,0,3.0,1,3.0,1.0,15.0,5.0,5.0,210.47,1
0,3.0,1.0,18.0,1,0,3.0,3.0,0,3.0,2,14.0,0.0,14.0,0.0,2.0,,1
1,0.0,2.0,32.0,1,0,3.0,3.0,2,4.0,1,3.0,1.0,12.0,0.0,4.0,124.47999999999999,1
1,9.0,1.0,29.0,1,0,3.0,3.0,3,4.0,1,6.0,0.0,23.0,3.0,7.0,,1
0,13.0,1.0,14.0,2,0,2.0,3.0,3,1.0,1,6.0,0.0,19.0,0.0,3.0,169.13,1
0,7.0,3.0,21.0,0,1,3.0,1.0,3,3.0,1,6.0,0.0,21.0,2.0,8.0,169.99,1
0,30.0,3.0,12.0,1,1,2.0,3.0,4,4.0,1,5.0,0.0,22.0,4.0,14.0,265.91,0
0,8.0,1.0,31.0,1,1,3.0,5.0,2,3.0,1,2.0,0.0,18.0,0.0,3.0,128.05,1
0,20.0,1.0,13.0,2,0,3.0,4.0,0,4.0,-1,12.0,1.0,12.0,5.0,10.0,208.33,1
0,13.0,1.0,21.0,2,0,2.0,3.0,3,5.0,1,5.0,0.0,12.0,1.0,,,1
0,27.0,1.0,16.0,1,0,3.0,3.0,3,1.0,1,5.0,0.0,17.0,1.0,7.0,169.54,1
0,4.0,3.0,17.0,3,0,3.0,3.0,0,5.0,1,3.0,0.0,14.0,2.0,2.0,203.37,0
0,99.0,1.0,11.0,1,0,3.0,3.0,2,5.0,1,6.0,0.0,26.0,1.0,2.0,142.91,1
0,11.0,3.0,10.0,3,0,3.0,5.0,3,1.0,1,5.0,1.0,22.0,0.0,3.0,158.05,1
0,0.0,3.0,18.0,1,1,2.0,3.0,3,1.0,2,4.0,0.0,13.0,1.0,2.0,148.84,1
0,30.0,1.0,27.0,2,1,2.0,3.0,4,3.0,1,4.0,1.0,14.0,2.0,2.0,257.87,0
0,0.0,1.0,22.0,1,0,2.0,3.0,2,3.0,2,4.0,0.0,18.0,1.0,0.0,116.13999999999999,0
1,0.0,2.0,28.0,4,1,2.0,1.0,2,5.0,1,1.0,0.0,18.0,1.0,0.0,129.56,1
1,0.0,2.0,24.0,4,1,,4.0,2,5.0,1,5.0,1.0,16.0,2.0,0.0,123.35,-1
0,18.0,3.0,13.0,2,0,3.0,3.0,3,3.0,1,,,23.0,3.0,7.0,158.54,0
0,9.0,1.0,11.0,4,0,3.0,3.0,3,4.0,1,6.0,1.0,22.0,1.0,0.0,176.62,1
0,16.0,3.0,15.0,2,1,3.0,3.0,3,1.0,1,2.0,0.0,20.0,7.0,7.0,159.75,0
0,0.0,1.0,15.0,2,0,2.0,3.0,2,1.0,2,5.0,1.0,14.0,1.0,2.0,125.78999999999999,-1
0,2.0,1.0,31.0,1,1,2.0,3.0,2,1.0,1,4.0,0.0,13.0,1.0,10.0,141.12,0
0,5.0,3.0,23.0,3,1,3.0,3.0,3,1.0,2,10.0,0.0,13.0,0.0,0.0,150.48,0
0,15.0,1.0,21.0,0,1,2.0,3.0,2,3.0,1,4.0,0.0,23.0,3.0,3.0,131.36,0
0,20.0,1.0,20.0,2,0,3.0,3.0,2,3.0,2,5.0,0.0,13.0,0.0,0.0,122.05000000000001,1
0,19.0,1.0,14.0,2,1,2.0,3.0,0,1.0,1,4.0,0.0,16.0,0.0,7.0,190.78,1
0,1.0,2.0,9.0,2,1,2.0,3.0,2,1.0,1,2.0,0.0,17.0,1.0,2.0,130.06,0
0,2.0,1.0,40.0,2,1,3.0,5.0,3,3.0,1,12.0,0.0,18.0,0.0,6.0,170.84,1
0,15.0,1.0,20.0,2,1,2.0,3.0,2,3.0,2,6.0,0.0,15.0,1.0,0.0,143.68,1
1,0.0,3.0,13.0,3,1,2.0,,3,4.0,2,,1.0,14.0,1.0,2.0,201.07,-1
0,19.0,3.0,11.0,0,0,2.0,,4,5.0,1,,0.0,12.0,2.0,8.0,239.25,-1
0,0.0,3.0,31.0,1,0,2.0,4.0,3,3.0,1,4.0,0.0,22.0,3.0,8.0,136.4,-1
0,2.0,2.0,15.0,1,1,2.0,4.0,2,4.0,1,6.0,0.0,13.0,1.0,0.0,135.04,1
0,16.0,1.0,19.0,1,0,2.0,,1,3.0,1,,0.0,14.0,6.0,14.0,297.92,-1
0,21.0,1.0,19.0,2,1,3.0,4.0,1,4.0,1,8.0,0.0,13.0,3.0,9.0,297.65,1
1,0.0,1.0,35.0,2,1,3.0,,2,1.0,2,,1.0,25.0,1.0,0.0,124.38999999999999,-1
1,9.0,3.0,21.0,2,0,3.0,3.0,0,4.0,1,9.0,0.0,22.0,1.0,7.0,175.14,1
0,0.0,1.0,27.0,2,0,3.0,4.0,2,,1,4.0,0.0,20.0,0.0,3.0,148.74,0
0,12.0,1.0,28.0,4,1,2.0,3.0,3,1.0,1,10.0,0.0,15.0,0.0,2.0,145.02,1
0,28.0,1.0,13.0,0,1,3.0,4.0,2,1.0,1,9.0,0.0,21.0,1.0,4.0,130.62,1
0,1.0,3.0,15.0,1,0,3.0,3.0,2,4.0,1,4.0,0.0,20.0,1.0,0.0,131.56,1
1,0.0,3.0,20.0,1,1,2.0,3.0,2,1.0,2,4.0,0.0,14.0,0.0,,110.81,1
1,0.0,1.0,18.0,2,1,3.0,3.0,2,4.0,2,4.0,1.0,25.0,1.0,0.0,124.72,1
0,9.0,3.0,20.0,0,0,3.0,4.0,3,3.0,1,4.0,1.0,14.0,0.0,7.0,156.73,1
0,4.0,1.0,32.0,2,1,2.0,3.0,3,3.0,1,2.0,0.0,11.0,0.0,2.0,,1
0,7.0,3.0,15.0,2,1,3.0,3.0,0,1.0,1,5.0,1.0,13.0,0.0,0.0,198.13,1
0,2.0,1.0,17.0,2,1,2.0,3.0,2,5.0,2,5.0,0.0,15.0,0.0,2.0,127.62,1
0,10.0,1.0,20.0,1,1,3.0,3.0,3,5.0,1,9.0,1.0,23.0,0.0,4.0,148.84,1
0,8.0,1.0,28.0,4,0,2.0,4.0,3,4.0,1,5.0,1.0,13.0,0.0,2.0,153.88,1
0,18.0,1.0,36.0,2,0,3.0,4.0,3,1.0,1,3.0,0.0,13.0,0.0,8.0,161.06,1
0,9.0,2.0,13.0,4,1,3.0,4.0,3,1.0,2,,,21.0,1.0,8.0,144.86,0
0,13.0,1.0,12.0,2,1,3.0,3.0,4,5.0,1,7.0,0.0,13.0,2.0,16.0,274.23,1
0,0.0,1.0,11.0,2,0,2.0,4.0,2,3.0,1,4.0,1.0,14.0,0.0,0.0,136.33,1
0,0.0,3.0,11.0,1,0,2.0,1.0,3,3.0,2,5.0,0.0,16.0,0.0,7.0,165.0,1
0,21.0,1.0,34.0,1,0,2.0,3.0,4,1.0,1,7.0,0.0,12.0,1.0,7.0,271.74,0
0,17.0,1.0,11.0,2,1,3.0,1.0,3,5.0,1,4.0,0.0,16.0,1.0,2.0,151.33,1
1,0.0,1.0,25.0,0,1,2.0,5.0,2,5.0,1,3.0,1.0,25.0,0.0,0.0,128.07,0
1,19.0,1.0,33.0,2,1,3.0,3.0,2,1.0,2,6.0,0.0,18.0,0.0,0.0,132.87,1
0,9.0,3.0,27.0,3,1,2.0,4.0,3,4.0,1,3.0,0.0,16.0,1.0,3.0,157.07,1
0,14.0,3.0,17.0,3,0,2.0,3.0,3,4.0,-1,9.0,0.0,23.0,0.0,4.0,147.93,1
0,15.0,1.0,14.0,1,1,2.0,3.0,0,5.0,1,14.0,0.0,15.0,5.0,7.0,239.48000000000002,1
0,4.0,3.0,19.0,1,0,2.0,3.0,3,1.0,1,3.0,1.0,12.0,1.0,4.0,172.83,1
0,7.0,3.0,16.0,1,0,3.0,4.0,3,1.0,1,5.0,1.0,12.0,0.0,1.0,183.03,1
0,4.0,1.0,13.0,1,0,3.0,1.0,2,3.0,1,13.0,0.0,13.0,1.0,2.0,143.78,1
0,0.0,1.0,18.0,4,1,3.0,1.0,2,1.0,1,,0.0,20.0,2.0,7.0,125.44,0
0,18.0,1.0,11.0,1,1,2.0,3.0,3,3.0,2,5.0,0.0,14.0,0.0,3.0,158.99,0
0,6.0,3.0,23.0,3,1,2.0,3.0,3,3.0,2,4.0,0.0,16.0,0.0,9.0,157.87,1
0,1.0,3.0,13.0,2,1,2.0,,3,1.0,1,,1.0,13.0,1.0,7.0,172.34,-1
1,0.0,3.0,34.0,0,1,2.0,1.0,2,5.0,2,4.0,0.0,17.0,0.0,,,0
0,12.0,3.0,34.0,2,0,2.0,5.0,3,3.0,1,11.0,0.0,20.0,0.0,2.0,158.36,0
0,0.0,1.0,10.0,0,1,2.0,3.0,2,4.0,1,6.0,0.0,12.0,0.0,2.0,123.25999999999999,1
0,7.0,1.0,32.0,4,1,2.0,4.0,3,1.0,1,5.0,1.0,15.0,3.0,11.0,160.47,0
1,0.0,3.0,21.0,3,0,2.0,3.0,3,3.0,2,7.0,1.0,12.0,0.0,2.0,198.54,1
0,20.0,1.0,23.0,0,1,3.0,3.0,3,4.0,1,12.0,0.0,20.0,0.0,7.0,160.67,0
0,29.0,3.0,22.0,3,0,2.0,4.0,3,5.0,1,5.0,0.0,16.0,0.0,0.0,155.8,1
0,12.0,1.0,21.0,1,1,2.0,3.0,3,5.0,1,2.0,0.0,25.0,0.0,,158.51,1
0,11.0,1.0,19.0,1,0,2.0,4.0,3,4.0,1,,1.0,16.0,1.0,7.0,125.33000000000001,0
0,60.0,3.0,32.0,2,0,3.0,3.0,4,1.0,1,6.0,1.0,14.0,0.0,0.0,281.75,1
1,0.0,1.0,15.0,2,0,2.0,1.0,2,3.0,2,5.0,1.0,16.0,0.0,3.0,128.32,0
0,11.0,1.0,17.0,2,1,3.0,3.0,2,1.0,1,6.0,0.0,20.0,0.0,3.0,152.71,1
0,22.0,1.0,15.0,2,1,2.0,3.0,1,1.0,1,4.0,0.0,16.0,4.0,3.0,298.61,0
0,15.0,3.0,25.0,3,1,3.0,3.0,3,1.0,1,8.0,1.0,12.0,1.0,0.0,156.87,1
1,0.0,2.0,31.0,4,0,2.0,4.0,2,4.0,1,2.0,0.0,14.0,1.0,0.0,128.63,0
0,8.0,3.0,29.0,1,1,3.0,3.0,3,5.0,1,2.0,0.0,16.0,1.0,4.0,156.61,1
0,1.0,1.0,24.0,1,1,2.0,3.0,2,3.0,2,2.0,0.0,15.0,0.0,4.0,123.44,0
